molecule_chembl_id,canonical_smiles,standard_value,pIC50,NumAromaticRings,LogP,MolecularWeight,NumHDonors,NumHAcceptors
CHEMBL4293418,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,3.6,8.443697499232712,4,5.8746000000000045,591.137,3,8
CHEMBL95020,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,3.6,8.443697499232712,3,4.167200000000003,375.47200000000004,1,4
CHEMBL95020,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,3.6,8.443697499232712,3,4.167200000000003,375.47200000000004,1,4
CHEMBL4101018,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc([N+](=O)[O-])c3)cc1)C2.[Br-],3.6,8.443697499232712,3,0.7741999999999996,497.34500000000014,0,5
CHEMBL95020,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,3.6,8.443697499232712,3,4.167200000000003,375.47200000000004,1,4
CHEMBL3233830,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,3.6,8.443697499232712,4,9.065199999999997,728.7170000000003,4,7
CHEMBL4456928,c1ccc2c(NCc3ccc(-c4ccc(CNc5c6c(nc7ccccc57)CCCC6)cc4)cc3)c3c(nc2c1)CCCC3,3.61,8.442492798094342,6,9.431799999999999,574.772,2,4
CHEMBL1651129,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CC(=O)N3CCC2,3.631,8.439973751087107,2,4.397000000000004,402.5380000000003,0,3
CHEMBL95020,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,3.631,8.439973751087107,3,4.167200000000003,375.47200000000004,1,4
CHEMBL3600556,CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,3.66,8.436518914605589,4,11.736199999999986,649.367,2,4
CHEMBL4787579,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.69,8.43297363384094,3,7.523900000000007,594.196,3,6
CHEMBL3623551,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,3.77,8.423658649794207,1,2.989200000000001,234.22099999999998,0,3
CHEMBL341658,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,3.79,8.421360790031928,2,4.342200000000003,282.3620000000001,1,2
CHEMBL3642053,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,3.8,8.42021640338319,4,8.375000000000005,625.8580000000003,4,5
CHEMBL4762419,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.8,8.42021640338319,3,7.133800000000007,580.1690000000001,3,6
CHEMBL4063583,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3Br)cc1)C2.[Br-],3.8,8.42021640338319,3,1.6284999999999996,531.2440000000001,0,3
CHEMBL5268897,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN4CCC(CC5Cc6cc(OC)c(OC)cc6C5)CC4)c3C(C1)C2.Cl.Cl,3.85,8.414539270491499,3,9.454199999999997,687.1960000000001,1,5
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,3.9,8.4089353929735,2,4.361100000000004,379.50000000000017,0,4
CHEMBL4877175,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc2[nH]ccc12,3.9,8.4089353929735,4,4.501200000000003,441.53500000000014,2,5
CHEMBL575802,COc1cc2c(cc1OC)C(c1cccc([N+](=O)[O-])c1)N(CCCCCCc1cn(CCNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)nn1)CC2,3.95,8.40340290437354,5,9.2638,776.3819999999998,1,10
CHEMBL114059,Cc1cccc([N+](=O)[O-])c1,3.981,8.400007822415901,1,1.90322,137.138,0,2
CHEMBL362444,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C,4.0,8.397940008672037,1,1.8587,262.30899999999997,1,4
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.0,8.397940008672037,2,4.361100000000004,379.50000000000017,0,4
CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,4.0,8.397940008672037,4,8.015100000000007,492.7110000000004,2,4
CHEMBL4084842,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(C)c3)cc1)C2.[Br-],4.0,8.397940008672037,3,1.1744199999999998,466.3750000000001,0,3
CHEMBL224335,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,4.0,8.397940008672037,4,6.579500000000006,489.0630000000003,3,3
CHEMBL131219,CCCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,4.0,8.397940008672037,4,5.345500000000005,474.55700000000024,1,6
CHEMBL131219,CCCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,4.0,8.397940008672037,4,5.345500000000005,474.55700000000024,1,6
CHEMBL205231,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,4.0,8.397940008672037,1,1.8587,262.30899999999997,1,4
CHEMBL3216555,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,4.02,8.39577394691553,4,12.126299999999976,759.5210000000001,2,4
CHEMBL556581,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,4.03,8.39469495385889,2,7.389400000000009,660.9440000000003,2,8
CHEMBL2147461,CN(C)c1ccccc1CNCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,4.04,8.393618634889394,3,6.721900000000007,458.6940000000002,2,4
CHEMBL2448138,,4.04,8.393618634889394,0,0.0,0.0,0,0
CHEMBL4210020,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,4.09,8.388276691992658,3,2.5036000000000005,376.46000000000026,2,5
CHEMBL195241,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,4.1,8.387216143280265,4,6.5144200000000065,578.8050000000002,2,6
CHEMBL195241,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,4.1,8.387216143280265,4,6.5144200000000065,578.8050000000002,2,6
CHEMBL4073287,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc(F)cc3)cc1)C2.[Br-],4.1,8.387216143280265,3,1.0050999999999997,470.3380000000001,0,3
CHEMBL195241,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,4.1,8.387216143280265,4,6.5144200000000065,578.8050000000002,2,6
CHEMBL1613299,COc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1OC,4.11,8.38615817812393,2,3.194700000000002,368.43300000000016,1,4
CHEMBL4455013,COc1ccc(CNC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1OC,4.11,8.38615817812393,2,2.8724000000000016,382.46000000000015,1,4
CHEMBL5072428,Oc1cccc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1,4.19,8.377785977033705,3,7.467800000000007,437.0270000000002,2,3
CHEMBL3216554,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,4.19,8.377785977033705,4,12.221399999999978,730.6960000000001,2,4
CHEMBL4569343,CC[C@@H](CN1CCCC1=O)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)C[C@H]1C=C(C)C[C@@H]2C1,4.2,8.3767507096021,2,7.011400000000007,565.2020000000001,2,4
CHEMBL158252,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,4.2,8.3767507096021,1,2.5596000000000005,286.3750000000001,1,3
CHEMBL342413,O=c1[nH]c2ccccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,4.2,8.3767507096021,3,2.9921000000000015,363.46100000000007,1,4
CHEMBL1082435,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,4.266,8.369979148886591,3,5.2397200000000055,389.54300000000006,0,4
CHEMBL1082435,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,4.3,8.366531544420413,3,5.2397200000000055,389.54300000000006,0,4
CHEMBL555075,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21.Cl,4.3,8.366531544420413,3,5.661520000000007,426.0040000000001,0,4
CHEMBL4788434,COc1cc(CNC(=O)CCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.35,8.361510743045363,3,6.887100000000007,534.1000000000004,3,5
CHEMBL3233829,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2.Cl,4.36,8.360513510731414,4,8.675099999999999,714.6900000000004,4,7
CHEMBL3304357,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,4.4,8.356547323513812,4,8.253300000000007,678.2290000000004,4,7
CHEMBL1084262,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,4.4,8.356547323513812,4,8.139900000000006,545.1710000000002,3,3
CHEMBL4741162,COc1cc(CNC(=O)CCCC/C=C/CNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.41,8.355561410532161,3,7.443300000000007,560.1380000000004,3,5
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,4.467,8.349984047528162,2,3.8351000000000015,244.72499999999997,1,2
CHEMBL2064471,O=C(CCNCCNc1c2c(nc3ccccc13)CCCC2)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1,4.49,8.347753658996677,4,5.188500000000005,605.831,3,7
CHEMBL610242,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3coc([N+](=O)[O-])c3)cc1)C2.[I-],4.5,8.346787486224656,3,0.7634999999999998,582.4160000000002,0,7
CHEMBL138552,O=c1[nH]c2cc(Cl)ccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,4.5,8.346787486224656,3,3.645500000000003,397.9060000000002,1,4
CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,4.5,8.346787486224656,2,3.8351000000000015,244.72499999999997,1,2
CHEMBL609440,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC.[Br-],4.5,8.346787486224656,4,1.5750000000000004,533.4000000000001,0,7
CHEMBL1651248,O=C(CCC1CCN(Cc2ccc(F)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,4.571,8.33998877871067,3,5.2419000000000056,418.5120000000002,0,4
CHEMBL4524111,CC1=C[C@@H]2Cc3nc4cc(F)ccc4c(N)c3[C@H](C1)C2,4.58,8.339134521996131,2,3.9521000000000024,268.33500000000004,1,2
CHEMBL87170,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,4.6,8.337242168318426,4,5.069800000000005,418.53800000000007,0,4
CHEMBL186042,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccccc3)cc1)C2,4.6,8.337242168318426,3,4.258300000000004,420.5540000000001,0,4
CHEMBL3642049,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,4.61,8.336299074610352,4,6.814600000000007,569.7500000000002,4,5
CHEMBL4865061,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3F)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,4.7,8.327902142064282,3,4.507500000000004,503.57800000000026,2,6
CHEMBL3093804,[Br-].[Br-].c1cc[n+](CCCCCCCCCCCC[n+]2cccc3ccccc32)cc1,4.7,8.327902142064282,3,0.02400000000000513,536.3960000000005,0,0
CHEMBL75305,c1cnc2nc3c(c(NCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,4.8,8.318758762624412,4,6.415000000000006,480.66000000000037,2,6
CHEMBL507885,CCN(CCCCCC(=O)N1Cc2ccc3c4c(ccc(c24)C1)CN(C(=O)CCCCCN(CC)Cc1ccccc1OC)C3)Cc1ccccc1OC,4.83,8.316052869248487,4,8.706400000000007,733.0100000000003,0,6
CHEMBL1651134,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,4.898,8.309981219211304,3,5.756200000000005,434.9670000000003,0,4
CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,4.9,8.309803919971486,0,2.6941000000000006,179.307,1,1
CHEMBL4746403,CCCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,4.9,8.309803919971486,4,5.200900000000005,613.7880000000001,4,9
CHEMBL1085940,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C/c2cc(O)c(O)c(O)c2)C3=O)c1,4.94,8.306273051076353,3,6.195400000000009,588.7010000000004,4,8
CHEMBL143094,CCC1=CC2Cc3nc4cc(C)cc(C)c4c(N)c3C(C1)C2,4.96,8.304518323509802,2,4.819940000000003,292.42600000000004,1,2
CHEMBL2064465,CCN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,4.97,8.303643611266669,2,4.714400000000004,491.7240000000005,1,5
CHEMBL1669486,[Br-].[Br-].c1ccc2c[n+](CCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,5.0,8.301029995663981,4,-0.38319999999999554,530.3480000000004,0,0
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.0,8.301029995663981,2,4.361100000000004,379.50000000000017,0,4
CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,5.0,8.301029995663981,1,4.114500000000003,359.5140000000002,1,4
CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,5.0,8.301029995663981,1,4.114500000000003,359.5140000000002,1,4
CHEMBL3093802,[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2cccc3ccccc32)cc1,5.0,8.301029995663981,3,-0.7561999999999942,508.3420000000004,0,0
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,5.0,8.301029995663981,1,1.9975,242.32199999999997,2,2
CHEMBL89354,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,5.0,8.301029995663981,1,3.7291000000000025,230.22899999999993,0,1
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,5.0,8.301029995663981,1,1.9975,242.32199999999997,2,2
CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,5.0,8.301029995663981,1,1.9975,242.32199999999997,2,2
CHEMBL1642977,CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],5.0,8.301029995663981,2,-0.09459999999999447,542.444,0,0
CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,5.04,8.297569463554474,4,7.446000000000006,514.7640000000004,2,6
CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,5.04,8.297569463554474,4,7.446000000000006,514.7640000000004,2,6
CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,5.04,8.297569463554474,4,7.446000000000006,514.7640000000004,2,6
CHEMBL374981,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,5.08,8.29413628771608,3,6.3482000000000065,561.7230000000002,3,6
CHEMBL5077234,COc1cc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc(OC)c1,5.1,8.292429823902063,3,7.779400000000008,481.0800000000003,1,4
CHEMBL1651133,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,5.129,8.289967300934247,3,5.756200000000005,434.9670000000003,0,4
CHEMBL3216208,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl,5.13,8.289882634888183,3,6.903400000000009,572.6210000000004,1,5
CHEMBL4569511,COc1cc2oc(-c3ccc(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,5.15,8.288192770958808,5,7.870400000000007,614.1420000000002,2,8
CHEMBL243055,CCN(CCCCCCNC1=C(F)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(F)C1=O)Cc1ccccc1OC,5.17,8.286509456906057,2,6.861800000000008,668.8700000000003,2,8
CHEMBL2147460,CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,5.18,8.285670240254767,3,6.3318000000000065,444.66700000000014,2,4
CHEMBL3623552,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,5.2,8.2839966563652,1,2.7432000000000016,232.20499999999996,0,3
CHEMBL4082048,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2.[Br-],5.2,8.2839966563652,3,1.6284999999999996,531.2440000000001,0,3
CHEMBL216159,COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,5.24,8.280668713016274,3,5.353100000000005,548.6840000000003,3,7
CHEMBL154848,COc1cc2c(cc1OC)C(=O)C(C)C2,5.248,8.280006173632396,1,2.0787,206.24099999999996,0,3
CHEMBL9113,Cc1ccccc1,5.248,8.280006173632396,1,1.99502,92.14099999999999,0,0
CHEMBL158232,CC1CCN(Cc2ccccc2)CC1,5.3,8.275724130399212,1,2.9185000000000016,189.30199999999996,0,1
CHEMBL153865,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,5.3,8.275724130399212,1,2.773500000000001,243.34999999999997,0,2
CHEMBL4205426,CCCCCCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,5.31,8.27490547891853,2,6.352100000000005,482.71300000000025,2,5
CHEMBL5276338,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)CC1)C2.Cl.Cl,5.37,8.270025714300445,3,9.064099999999998,673.1689999999999,1,5
CHEMBL1086245,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1,5.4,8.267606240177031,3,4.536700000000004,432.52000000000004,1,5
CHEMBL3356533,O=C1C=C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,5.4,8.267606240177031,3,5.121700000000004,445.95000000000033,2,5
CHEMBL544592,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1.Cl,5.4,8.267606240177031,3,4.958500000000005,468.98100000000005,1,5
CHEMBL126354,O=C(c1ccc([N+](=O)[O-])cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,5.4,8.267606240177031,3,5.543900000000005,443.5470000000002,0,4
CHEMBL4798535,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,5.43,8.265200170411154,3,7.133800000000007,580.1690000000001,3,6
CHEMBL540131,CC[N+](CC)(CC)CCOc1ccc(C(=O)NCCCCCC(=O)NNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1.[Br-],5.44,8.26440110030182,3,3.459800000000003,689.139,3,5
CHEMBL4743210,COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.48,8.26121944151563,3,6.497000000000007,520.0730000000003,3,5
CHEMBL3215602,Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2cccnc12,5.5,8.259637310505756,4,8.143400000000007,569.6210000000002,3,5
CHEMBL5423918,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,5.58,8.25336580106242,3,4.508520000000004,490.9910000000003,3,6
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.59,8.252588192113576,2,4.361100000000004,379.50000000000017,0,4
CHEMBL407320,O=[N+]([O-])OCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,5.6,8.2518119729938,2,3.4937000000000022,372.46900000000016,2,6
CHEMBL4794769,COc1cc(CNC(=O)CCCC/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.64,8.248720896016657,3,8.223500000000005,588.1920000000002,3,5
CHEMBL219569,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,5.65,8.247951552180561,3,4.9630000000000045,534.6570000000004,3,7
CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,5.7,8.244125144327509,3,3.4121000000000024,396.44300000000004,1,6
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL1083982,COc1cc2c(cc1OC)C(=O)C(CC1CCN(c3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.3655000000000035,365.4730000000001,0,4
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL340625,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,5.7,8.244125144327509,3,3.4121000000000024,396.44300000000004,1,6
CHEMBL128471,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,5.7,8.244125144327509,4,5.079100000000005,472.5410000000001,1,6
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.7,8.244125144327509,2,4.361100000000004,379.50000000000017,0,4
CHEMBL5088557,COc1cccc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1,5.71,8.243363891754152,3,7.770800000000007,451.05400000000026,1,3
CHEMBL221992,CC[N+](C)(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],5.754,8.240030142445693,2,3.1133000000000095,1016.9730000000001,0,4
CHEMBL19949,CC[N+](C)(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-],5.754,8.240030142445693,2,2.7232000000000083,1002.946,0,4
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.754,8.240030142445693,3,5.289440000000005,348.4900000000002,0,3
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.794,8.237021509132257,3,5.289440000000005,348.4900000000002,0,3
CHEMBL4095535,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-],5.8,8.236572006437063,3,0.7363200000000012,526.4270000000004,0,5
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.8,8.236572006437063,3,5.289440000000005,348.4900000000002,0,3
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.8,8.236572006437063,3,5.289440000000005,348.4900000000002,0,3
CHEMBL188823,COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.8,8.236572006437063,3,4.989620000000005,364.48900000000015,0,4
CHEMBL4099391,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2.[Br-],5.8,8.236572006437063,3,1.1744199999999998,466.3750000000001,0,3
CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,5.9,8.229147988357855,2,3.3492000000000015,232.71399999999994,1,2
CHEMBL575674,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCn4cc(CCCCCCN5CCc6cc(OC)c(OC)cc6C5c5cccc([N+](=O)[O-])c5)nn4)c3C(C1)C2,5.96,8.224753740259764,5,9.653899999999998,790.4090000000002,1,10
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,6.0,8.221848749616356,2,4.361100000000004,379.50000000000017,0,4
CHEMBL4168520,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C.O=S(=O)([O-])C(F)(F)F,6.0,8.221848749616356,3,1.8352999999999997,684.6460000000005,1,10
CHEMBL1085031,CN(CCOCCNC(=S)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O)Cc1ccccc1,6.0,8.221848749616356,3,3.214900000000002,501.6080000000003,2,6
CHEMBL87649,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccsc4)cc3)sc2cc1OC,6.0,8.221848749616356,4,5.131300000000005,424.56700000000006,0,5
CHEMBL362752,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,6.0,8.221848749616356,3,4.319800000000003,426.5830000000001,0,5
